"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CHARACTER_OCTET_LENGTH","NUMERIC_PRECISION","NUMERIC_PRECISION_RADIX","NUMERIC_SCALE","DATETIME_PRECISION","INTERVAL_TYPE","INTERVAL_PRECISION","CHARACTER_SET_CATALOG","CHARACTER_SET_SCHEMA","CHARACTER_SET_NAME","COLLATION_CATALOG","COLLATION_SCHEMA","COLLATION_NAME","DOMAIN_CATALOG","DOMAIN_SCHEMA","DOMAIN_NAME","UDT_CATALOG","UDT_SCHEMA","UDT_NAME","SCOPE_CATALOG","SCOPE_SCHEMA","SCOPE_NAME","MAXIMUM_CARDINALITY","DTD_IDENTIFIER","IS_SELF_REFERENCING","IS_IDENTITY","IDENTITY_GENERATION","IDENTITY_START","IDENTITY_INCREMENT","IDENTITY_MAXIMUM","IDENTITY_MINIMUM","IDENTITY_CYCLE","COMMENT"
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","ITEM","I_ITEM_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE_SALES","SS_EXT_SALES_PRICE","16","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE_SALES","SS_LIST_PRICE","13","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","LINEITEM","L_LINENUMBER","4","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","PARTSUPP","PS_SUPPLYCOST","4","","NO","NUMBER","","","12","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CALL_CENTER","CC_MARKET_MANAGER","16","","YES","TEXT","40","160","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CUSTOMER_DEMOGRAPHICS","CD_DEMO_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","WEATHER","DAILY_14_TOTAL","V","1","","YES","VARIANT","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_RETURNS","CR_CALL_CENTER_SK","12","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_SALES","CS_SHIP_HDEMO_SK","10","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","HOUSEHOLD_DEMOGRAPHICS","HD_VEHICLE_COUNT","5","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE_SALES","SS_EXT_LIST_PRICE","18","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","TIME_DIM","T_HOUR","4","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_SALES","WS_NET_PAID_INC_TAX","31","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CALL_CENTER","CC_CITY","25","","YES","TEXT","60","240","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_PAGE","CP_CATALOG_PAGE_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE_RETURNS","SR_NET_LOSS","20","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","PROMOTION","P_END_DATE_SK","4","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","ITEM","I_CURRENT_PRICE","6","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","PROMOTION","P_PROMO_ID","2","","NO","TEXT","16","64","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE_SALES","SS_NET_PAID_INC_TAX","22","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","DATE_DIM","D_HOLIDAY","17","","YES","TEXT","1","4","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","DBGEN_VERSION","DV_VERSION","1","","YES","TEXT","16","64","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE_RETURNS","SR_CDEMO_SK","5","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF100","ORDERS","O_CUSTKEY","2","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","CUSTOMER","C_ADDRESS","3","","NO","TEXT","40","160","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","CUSTOMER","C_PHONE","5","","NO","TEXT","15","60","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","NATION","N_REGIONKEY","3","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10000","PART","P_PARTKEY","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_SITE","WEB_SITE_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","REASON","R_REASON_ID","2","","NO","TEXT","16","64","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","ORDERS","O_CLERK","7","","NO","TEXT","15","60","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10000","LINEITEM","L_SHIPMODE","15","","NO","TEXT","10","40","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","INVENTORY","INV_WAREHOUSE_SK","3","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_SALES","CS_BILL_ADDR_SK","7","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_SALES","CS_ORDER_NUMBER","18","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CUSTOMER","C_LOGIN","16","","YES","TEXT","13","52","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","DATE_DIM","D_WEEK_SEQ","5","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","PROMOTION","P_CHANNEL_DEMO","16","","YES","TEXT","1","4","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE_SALES","SS_ITEM_SK","3","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WAREHOUSE","W_WAREHOUSE_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_SALES","WS_NET_PROFIT","34","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_SALES","CS_PROMO_SK","17","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","DATE_DIM","D_WEEK_SEQ","5","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE_SALES","SS_EXT_TAX","19","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","PARTSUPP","PS_COMMENT","5","","YES","TEXT","199","796","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","PARTSUPP","PS_SUPPLYCOST","4","","NO","NUMBER","","","12","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","PROMOTION","P_CHANNEL_DETAILS","17","","YES","TEXT","100","400","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE_RETURNS","SR_RETURN_TAX","13","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","TIME_DIM","T_SUB_SHIFT","9","","YES","TEXT","20","80","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_SALES","CS_EXT_DISCOUNT_AMT","23","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SALES","WS_NET_PAID","30","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SITE","WEB_ZIP","23","","YES","TEXT","10","40","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1","PART","P_COMMENT","9","","YES","TEXT","23","92","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","CUSTOMER","C_COMMENT","8","","YES","TEXT","117","468","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","CUSTOMER","C_ACCTBAL","6","","NO","NUMBER","","","12","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","LINEITEM","L_LINESTATUS","10","","NO","TEXT","1","4","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SALES","WS_WEB_SITE_SK","14","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10000","PART","P_SIZE","6","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CALL_CENTER","CC_CALL_CENTER_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_RETURNS","CR_REFUNDED_CDEMO_SK","5","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_RETURNS","CR_RETURN_AMT_INC_TAX","21","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CATALOG_SALES","CS_NET_PAID_INC_SHIP_TAX","33","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","TIME_DIM","T_TIME_ID","2","","NO","TEXT","16","64","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CUSTOMER_ADDRESS","CA_ZIP","10","","YES","TEXT","10","40","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE","S_REC_END_DATE","4","","YES","DATE","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_SALES","WS_SHIP_ADDR_SK","12","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CALL_CENTER","CC_COUNTY","26","","YES","TEXT","30","120","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CALL_CENTER","CC_SUITE_NUMBER","24","","YES","TEXT","10","40","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_SALES","CS_NET_PAID_INC_SHIP_TAX","33","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_PAGE","WP_IMAGE_COUNT","13","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","LINEITEM","L_LINENUMBER","4","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","PART","P_BRAND","4","","NO","TEXT","10","40","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","PARTSUPP","PS_PARTKEY","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_PAGE","CP_START_DATE_SK","3","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_RETURNS","CR_CATALOG_PAGE_SK","13","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","ITEM","I_WHOLESALE_COST","7","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SALES","WS_EXT_LIST_PRICE","26","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SALES","WS_NET_PAID_INC_SHIP_TAX","33","","YES","NUMBER","","","7","10","2","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","WEB_SALES","WS_SHIP_MODE_SK","15","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1","SUPPLIER","S_NATIONKEY","4","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","SUPPLIER","S_ADDRESS","3","","NO","TEXT","40","160","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF100","SUPPLIER","S_COMMENT","7","","YES","TEXT","101","404","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","WEATHER","WEATHER_14_TOTAL","V","1","","YES","VARIANT","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE","S_GEOGRAPHY_CLASS","12","","YES","TEXT","100","400","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CUSTOMER","C_PREFERRED_CUST_FLAG","11","","YES","TEXT","1","4","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","CUSTOMER_ADDRESS","CA_ADDRESS_SK","1","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","ITEM","I_MANUFACT","15","","YES","TEXT","50","200","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","STORE","S_MANAGER","10","","YES","TEXT","40","160","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_PAGE","WP_WEB_PAGE_ID","2","","NO","TEXT","16","64","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF100TNC","WEB_SALES","WS_PROMO_SK","17","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CALL_CENTER","CC_MKT_ID","13","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CUSTOMER","C_BIRTH_YEAR","14","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","ITEM","I_FORMULATION","17","","YES","TEXT","20","80","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","SHIP_MODE","SM_CONTRACT","6","","YES","TEXT","20","80","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","LINEITEM","L_COMMITDATE","12","","NO","DATE","","","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","CATALOG_PAGE","CP_DEPARTMENT","5","","YES","TEXT","50","200","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCDS_SF10TCL","STORE_RETURNS","SR_RETURN_TIME_SK","2","","YES","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10","LINEITEM","L_COMMENT","16","","NO","TEXT","44","176","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF100","PARTSUPP","PS_AVAILQTY","3","","NO","NUMBER","","","38","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF10000","SUPPLIER","S_ADDRESS","3","","NO","TEXT","40","160","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"SNOWFLAKE_SAMPLE_DATA","TPCH_SF1000","LINEITEM","L_SHIPINSTRUCT","14","","NO","TEXT","25","100","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
